date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2006-11-25 00:00:00,12.7,9.0,18.4,,,,11.5,,,
2006-11-26 00:00:00,10.7,9.8,13.0,,,9.0,19.2,,,
2006-11-27 00:00:00,10.7,10.0,12.0,,,,11.7,,,
2006-11-28 00:00:00,10.4,9.8,11.0,,,33.0,15.4,,,
2006-11-29 00:00:00,11.5,10.7,13.0,,,50.0,18.3,,,
2006-11-30 00:00:00,11.1,10.6,12.0,,,37.0,25.7,,,
2006-12-01 00:00:00,10.6,10.0,11.2,,,35.0,16.4,,,
2006-12-02 00:00:00,10.9,9.5,12.5,,,44.0,15.4,,,
2006-12-03 00:00:00,9.4,6.0,12.0,,,7.0,9.9,,,
2006-12-04 00:00:00,9.1,5.9,11.4,,,,8.0,,,
2006-12-05 00:00:00,9.2,5.5,12.0,,,,8.6,,,
2006-12-06 00:00:00,8.7,4.4,13.0,,,,6.8,,,
2006-12-07 00:00:00,9.4,6.0,13.0,,,,5.2,,,
2006-12-08 00:00:00,8.7,4.7,12.0,,,,5.2,,,
2006-12-09 00:00:00,9.3,6.0,13.0,,,,6.0,,,
2006-12-10 00:00:00,10.1,8.0,12.1,,,218.0,9.7,,,
2006-12-11 00:00:00,10.6,7.0,13.0,,,6.0,10.5,,,
2006-12-12 00:00:00,10.8,9.9,12.0,,,35.0,14.7,,,
2006-12-13 00:00:00,10.7,8.0,12.0,,,22.0,18.4,,,
2006-12-14 00:00:00,8.4,6.3,12.0,,,344.0,13.3,,,
2006-12-15 00:00:00,7.3,3.4,10.4,,,343.0,7.8,,,
2006-12-16 00:00:00,8.3,3.0,13.0,,,,6.5,,,
2006-12-17 00:00:00,11.1,10.0,13.0,,,218.0,14.7,,,
2006-12-18 00:00:00,10.9,10.0,12.2,,,227.0,10.3,,,
2006-12-19 00:00:00,11.3,9.0,14.0,,,,5.9,,,
2006-12-20 00:00:00,10.3,7.7,12.0,,,17.0,20.7,,,
2006-12-21 00:00:00,7.2,6.0,8.1,,,11.0,25.4,,,
2006-12-22 00:00:00,6.3,5.4,7.0,,,14.0,24.2,,,
2006-12-23 00:00:00,5.8,5.0,7.0,,,347.0,17.0,,,
2006-12-24 00:00:00,6.9,6.0,8.0,,,4.0,14.5,,,
2006-12-25 00:00:00,5.9,5.0,7.0,,,337.0,19.1,,,
2006-12-26 00:00:00,2.0,-1.0,6.0,,,344.0,32.0,,,
2006-12-27 00:00:00,0.6,-1.2,2.0,,,326.0,21.9,,,
2006-12-28 00:00:00,2.4,-3.0,5.0,,,243.0,15.8,,,
2006-12-29 00:00:00,6.4,4.7,8.0,,,214.0,22.5,,,
2006-12-30 00:00:00,,,,,,,,,,
2006-12-31 00:00:00,5.8,3.0,8.0,,,,9.5,,,
2007-01-01 00:00:00,7.5,5.0,9.0,,,223.0,20.5,,,
2007-01-02 00:00:00,10.4,7.7,12.0,,,221.0,21.1,,,
2007-01-03 00:00:00,10.8,8.0,14.0,,,216.0,22.4,,,
2007-01-04 00:00:00,7.1,6.0,8.5,,,21.0,18.3,,,
2007-01-05 00:00:00,5.7,2.4,8.0,,,11.0,12.6,,,
2007-01-06 00:00:00,5.6,1.0,8.0,,,,10.3,,,
2007-01-07 00:00:00,7.3,4.9,9.0,,,224.0,13.4,,,
2007-01-08 00:00:00,8.7,7.9,10.8,,,219.0,18.1,,,
2007-01-09 00:00:00,9.1,7.0,11.1,,,217.0,13.5,,,
2007-01-10 00:00:00,7.2,4.6,10.0,,,,10.1,,,
2007-01-11 00:00:00,6.0,5.0,8.0,,,,9.9,,,
2007-01-12 00:00:00,8.5,5.7,11.0,,,233.0,15.9,,,
2007-01-13 00:00:00,8.9,7.0,11.0,,,,14.8,,,
2007-01-14 00:00:00,8.7,8.0,10.0,,,207.0,15.8,,,
2007-01-15 00:00:00,9.1,5.2,13.0,,,,10.6,,,
2007-01-16 00:00:00,5.9,4.0,8.0,,,,9.6,,,
2007-01-17 00:00:00,8.7,7.0,10.4,,,208.0,17.0,,,
2007-01-18 00:00:00,8.7,7.5,10.0,,,218.0,17.6,,,
2007-01-19 00:00:00,10.7,9.0,12.1,,,218.0,28.1,,,
2007-01-20 00:00:00,9.3,5.9,12.0,,,318.0,14.1,,,
2007-01-21 00:00:00,9.5,6.9,12.0,,,189.0,16.5,,,
2007-01-22 00:00:00,10.9,9.0,14.0,,,220.0,13.3,,,
2007-01-23 00:00:00,11.5,6.9,14.1,,,,14.6,,,
2007-01-24 00:00:00,13.7,12.0,16.0,,,204.0,34.3,,,
2007-01-25 00:00:00,13.3,11.7,15.0,,,207.0,25.3,,,
2007-01-26 00:00:00,,,,,,,,,,
2007-01-27 00:00:00,,,,,,,,,,
2007-01-28 00:00:00,3.6,2.0,8.0,,,326.0,24.0,,,
2007-01-29 00:00:00,5.7,2.0,9.0,,,219.0,33.1,,,
2007-01-30 00:00:00,4.8,3.0,9.0,,,285.0,23.8,,,
2007-01-31 00:00:00,5.5,4.0,8.0,,,41.0,18.8,,,
2007-02-01 00:00:00,8.7,6.0,11.9,,,202.0,31.5,,,
2007-02-02 00:00:00,6.9,4.0,10.0,,,341.0,22.3,,,
2007-02-03 00:00:00,2.4,0.0,4.0,,,350.0,19.2,,,
2007-02-04 00:00:00,2.2,0.6,3.7,,,,7.5,,,
2007-02-05 00:00:00,2.8,1.0,5.0,,,346.0,17.4,,,
2007-02-06 00:00:00,3.6,-2.0,7.0,,,248.0,16.2,,,
2007-02-07 00:00:00,7.6,5.0,10.0,,,205.0,23.7,,,
2007-02-08 00:00:00,11.0,9.8,13.0,,,201.0,22.4,,,
2007-02-09 00:00:00,11.3,9.6,13.6,,,206.0,18.0,,,
2007-02-10 00:00:00,10.9,8.0,14.0,,,,13.4,,,
2007-02-11 00:00:00,11.8,10.0,15.2,,,,8.9,,,
2007-02-12 00:00:00,11.4,9.7,14.1,,,,7.0,,,
2007-02-13 00:00:00,12.3,9.4,15.0,,,188.0,15.4,,,
2007-02-14 00:00:00,11.0,9.1,13.4,,,192.0,16.9,,,
2007-02-15 00:00:00,9.4,8.6,11.0,,,350.0,17.3,,,
2007-02-16 00:00:00,9.2,8.0,11.0,,,,18.2,,,
2007-02-17 00:00:00,7.7,7.0,8.0,,,22.0,25.8,,,
2007-02-18 00:00:00,6.7,5.0,8.0,,,37.0,25.1,,,
2007-02-19 00:00:00,5.9,5.0,7.0,,,,11.3,,,
2007-02-20 00:00:00,8.7,7.0,11.0,,,220.0,14.3,,,
2007-02-21 00:00:00,9.1,6.0,13.0,,,,10.1,,,
2007-02-22 00:00:00,9.8,6.4,12.5,,,,10.7,,,
2007-02-23 00:00:00,7.4,4.0,11.0,,,314.0,20.6,,,
2007-02-24 00:00:00,3.7,2.7,6.0,,,30.0,30.9,,,
2007-02-25 00:00:00,5.1,3.7,7.2,,,32.0,27.9,,,
2007-02-26 00:00:00,5.3,4.0,7.0,,,,12.4,,,
2007-02-27 00:00:00,7.9,1.5,14.0,,,,10.2,,,
2007-02-28 00:00:00,,,,,,,,,,
2007-03-01 00:00:00,7.8,3.3,10.5,,,219.0,14.5,,,
2007-03-02 00:00:00,11.3,8.0,14.0,,,215.0,20.2,,,
2007-03-03 00:00:00,11.4,9.0,13.8,,,193.0,14.6,,,
2007-03-04 00:00:00,10.6,8.9,12.9,,,204.0,12.3,,,
2007-03-05 00:00:00,,,,,,,,,,
2007-03-06 00:00:00,,,,,,,,,,
2007-03-07 00:00:00,8.2,2.8,13.8,,,,15.5,,,
2007-03-08 00:00:00,7.9,6.5,10.5,,,,22.6,,,
2007-03-09 00:00:00,7.9,7.0,9.0,,,38.0,20.7,,,
2007-03-10 00:00:00,7.7,7.0,8.5,,,42.0,21.6,,,
2007-03-11 00:00:00,7.9,7.2,8.3,,,27.0,25.2,,,
2007-03-12 00:00:00,8.9,6.6,11.7,,,,17.6,,,
2007-03-13 00:00:00,7.0,5.8,9.0,,,,23.7,,,
2007-03-14 00:00:00,5.6,3.7,8.0,,,357.0,31.9,,,
2007-03-15 00:00:00,7.4,5.5,9.5,,,,21.7,,,
2007-03-16 00:00:00,7.2,2.2,11.2,,,,11.1,,,
2007-03-17 00:00:00,7.0,1.0,10.5,,,,9.8,,,
2007-03-18 00:00:00,,,,,,,,,,
2007-03-19 00:00:00,,,,,,,,,,
2007-03-20 00:00:00,14.5,9.0,19.2,,,,12.1,,,
2007-03-21 00:00:00,16.4,12.2,24.0,,,152.0,19.1,,,
2007-03-22 00:00:00,13.4,12.0,15.3,,,39.0,12.8,,,
2007-03-23 00:00:00,13.3,9.6,17.1,,,155.0,22.6,,,
2007-03-24 00:00:00,10.7,8.9,13.0,,,,13.9,,,
2007-03-25 00:00:00,10.0,7.7,13.0,,,,15.1,,,
2007-03-26 00:00:00,8.7,6.0,12.3,,,,16.9,,,
2007-03-27 00:00:00,7.2,5.0,10.3,,,26.0,22.1,,,
2007-03-28 00:00:00,7.4,5.6,10.0,,,29.0,19.7,,,
2007-03-29 00:00:00,8.2,5.9,12.0,,,33.0,17.4,,,
2007-03-30 00:00:00,9.8,6.7,16.0,,,41.0,19.8,,,
2007-03-31 00:00:00,9.8,8.0,12.6,,,353.0,21.1,,,
2007-04-01 00:00:00,9.4,7.0,13.0,,,356.0,22.5,,,
2007-04-02 00:00:00,9.9,5.0,15.2,,,,12.4,,,
2007-04-03 00:00:00,9.2,5.0,12.5,,,,8.7,,,
2007-04-04 00:00:00,12.2,7.0,17.0,,,,8.8,,,
2007-04-05 00:00:00,13.2,11.6,16.0,,,,8.6,,,
2007-04-06 00:00:00,11.4,9.1,14.0,,,,10.7,,,
2007-04-07 00:00:00,11.3,8.0,15.0,,,,7.1,,,
2007-04-08 00:00:00,13.1,8.0,19.0,,,,12.9,,,
2007-04-09 00:00:00,10.9,7.7,16.0,,,,21.2,,,
2007-04-10 00:00:00,12.0,7.0,16.0,,,,12.8,,,
2007-04-11 00:00:00,10.9,9.0,14.0,,,,11.8,,,
2007-04-12 00:00:00,12.3,9.8,15.8,,,17.0,21.6,,,
2007-04-13 00:00:00,11.2,7.0,16.2,,,,10.6,,,
2007-04-14 00:00:00,12.2,6.0,15.0,,,327.0,10.3,,,
2007-04-15 00:00:00,12.5,9.0,16.0,,,,16.9,,,
2007-04-16 00:00:00,9.7,6.6,12.4,,,9.0,19.0,,,
2007-04-17 00:00:00,9.9,7.0,13.0,,,27.0,17.7,,,
2007-04-18 00:00:00,9.1,4.9,12.0,,,39.0,13.0,,,
2007-04-19 00:00:00,11.2,7.6,15.0,,,120.0,19.1,,,
2007-04-20 00:00:00,11.4,6.0,16.0,,,,9.5,,,
2007-04-21 00:00:00,13.2,8.2,19.0,,,,10.5,,,
2007-04-22 00:00:00,14.6,11.0,21.0,,,,16.7,,,
2007-04-23 00:00:00,13.1,9.6,16.9,,,97.0,21.2,,,
2007-04-24 00:00:00,12.4,6.0,17.7,,,80.0,12.4,,,
2007-04-25 00:00:00,12.7,9.0,19.0,,,23.0,22.8,,,
2007-04-26 00:00:00,12.5,10.0,15.4,,,72.0,27.3,,,
2007-04-27 00:00:00,13.0,10.0,17.0,,,81.0,26.4,,,
2007-04-28 00:00:00,13.5,10.0,18.2,,,39.0,20.6,,,
2007-04-29 00:00:00,12.6,7.7,16.0,,,274.0,13.4,,,
2007-04-30 00:00:00,14.7,11.0,20.0,,,213.0,15.6,,,
2007-05-01 00:00:00,16.1,12.0,23.1,,,,10.9,,,
2007-05-02 00:00:00,13.5,11.0,15.0,,,,15.9,,,
2007-05-03 00:00:00,13.3,10.0,16.9,,,84.0,11.3,,,
2007-05-04 00:00:00,15.4,10.0,22.0,,,,10.8,,,
2007-05-05 00:00:00,15.7,9.8,21.0,,,,9.7,,,
2007-05-06 00:00:00,19.7,15.0,28.0,,,,16.7,,,
2007-05-07 00:00:00,19.2,12.4,27.0,,,,13.9,,,
2007-05-08 00:00:00,19.7,16.0,23.0,,,,12.2,,,
2007-05-09 00:00:00,18.4,14.0,23.0,,,,9.7,,,
2007-05-10 00:00:00,19.7,14.0,24.0,,,,16.2,,,
2007-05-11 00:00:00,19.5,14.0,24.0,,,27.0,18.5,,,
2007-05-12 00:00:00,18.2,13.2,24.0,,,21.0,14.0,,,
2007-05-13 00:00:00,17.1,12.0,25.8,,,,15.8,,,
2007-05-14 00:00:00,18.2,14.0,24.0,,,25.0,24.6,,,
2007-05-15 00:00:00,18.6,15.0,25.0,,,2.0,18.8,,,
2007-05-16 00:00:00,17.2,14.0,23.0,,,319.0,15.5,,,
2007-05-17 00:00:00,20.7,13.7,28.6,,,,12.5,,,
2007-05-18 00:00:00,22.6,18.0,26.2,,,175.0,11.6,,,
2007-05-19 00:00:00,20.2,16.7,24.0,,,,11.6,,,
2007-05-20 00:00:00,21.0,17.0,25.0,,,1.0,19.4,,,
2007-05-21 00:00:00,18.5,16.0,23.0,,,211.0,13.7,,,
2007-05-22 00:00:00,19.7,17.0,23.3,,,,11.6,,,
2007-05-23 00:00:00,18.4,15.9,22.0,,,,11.1,,,
2007-05-24 00:00:00,20.1,17.0,24.0,,,,10.5,,,
2007-05-25 00:00:00,20.5,16.0,25.0,,,,8.5,,,
2007-05-26 00:00:00,22.1,18.0,26.8,,,,11.0,,,
2007-05-27 00:00:00,21.5,19.0,25.0,,,230.0,15.2,,,
2007-05-28 00:00:00,23.4,18.7,28.0,,,224.0,14.2,,,
2007-05-29 00:00:00,22.4,19.0,26.0,,,,14.3,,,
2007-05-30 00:00:00,23.3,19.9,28.0,,,,13.3,,,
2007-05-31 00:00:00,22.0,20.0,24.0,,,,13.2,,,
2007-06-01 00:00:00,21.5,18.0,25.0,,,,12.1,,,
2007-06-02 00:00:00,22.8,17.7,28.0,,,,10.8,,,
2007-06-03 00:00:00,23.9,19.5,29.0,,,39.0,18.2,,,
2007-06-04 00:00:00,23.3,20.0,27.0,,,36.0,21.5,,,
2007-06-05 00:00:00,23.2,21.0,26.4,,,36.0,21.5,,,
2007-06-06 00:00:00,22.1,20.5,25.0,,,32.0,23.8,,,
2007-06-07 00:00:00,20.6,18.8,22.3,,,4.0,21.0,,,
2007-06-08 00:00:00,21.1,18.5,24.4,,,5.0,22.9,,,
2007-06-09 00:00:00,21.8,18.0,26.5,,,37.0,18.4,,,
2007-06-10 00:00:00,22.2,19.0,26.2,,,31.0,21.8,,,
2007-06-11 00:00:00,22.4,18.8,25.2,,,354.0,14.1,,,
2007-06-12 00:00:00,22.4,18.6,26.4,,,,12.3,,,
2007-06-13 00:00:00,24.9,20.0,30.0,,,,10.1,,,
2007-06-14 00:00:00,25.7,20.6,31.3,,,9.0,15.0,,,
2007-06-15 00:00:00,24.0,20.7,28.2,,,16.0,19.4,,,
2007-06-16 00:00:00,24.0,20.8,28.7,,,25.0,15.6,,,
2007-06-17 00:00:00,24.2,20.0,29.0,,,,11.4,,,
2007-06-18 00:00:00,25.8,22.2,29.1,,,,12.8,,,
2007-06-19 00:00:00,25.1,22.0,28.7,,,,10.6,,,
2007-06-20 00:00:00,25.4,22.0,30.0,,,,10.4,,,
2007-06-21 00:00:00,26.6,23.0,31.0,,,,14.7,,,
2007-06-22 00:00:00,25.4,21.1,29.0,,,110.0,13.0,,,
2007-06-23 00:00:00,27.1,22.0,33.0,,,,8.7,,,
2007-06-24 00:00:00,29.1,25.0,32.0,,,,16.1,,,
2007-06-25 00:00:00,27.6,22.7,31.7,,,,9.7,,,
2007-06-26 00:00:00,28.7,24.0,34.0,,,179.0,10.3,,,
2007-06-27 00:00:00,30.3,24.9,37.0,,,,9.5,,,
2007-06-28 00:00:00,29.1,26.0,33.0,,,242.0,17.6,,,
2007-06-29 00:00:00,26.4,24.0,29.6,,,,21.6,,,
2007-06-30 00:00:00,24.8,22.3,28.0,,,36.0,24.4,,,
2007-07-01 00:00:00,24.6,22.0,27.6,,,32.0,24.2,,,
2007-07-02 00:00:00,25.0,21.8,28.1,,,35.0,22.6,,,
2007-07-03 00:00:00,25.0,21.0,29.4,,,32.0,18.1,,,
2007-07-04 00:00:00,24.6,22.0,27.2,,,193.0,12.7,,,
2007-07-05 00:00:00,26.2,20.8,33.8,,,,16.8,,,
2007-07-06 00:00:00,22.7,19.7,25.0,,,20.0,21.9,,,
2007-07-07 00:00:00,23.1,18.0,27.0,,,,10.2,,,
2007-07-08 00:00:00,25.7,21.0,32.0,,,,11.7,,,
2007-07-09 00:00:00,26.5,19.0,32.0,,,29.0,20.6,,,
2007-07-10 00:00:00,26.9,22.8,32.1,,,22.0,21.1,,,
2007-07-11 00:00:00,26.1,21.0,32.6,,,14.0,14.2,,,
2007-07-12 00:00:00,25.1,22.0,28.0,,,357.0,27.8,,,
2007-07-13 00:00:00,23.4,20.0,25.5,,,9.0,26.6,,,
2007-07-14 00:00:00,22.4,18.0,28.0,,,,13.0,,,
2007-07-15 00:00:00,24.3,19.0,29.5,,,,12.9,,,
2007-07-16 00:00:00,25.6,22.0,30.1,,,38.0,16.5,,,
2007-07-17 00:00:00,26.9,22.0,33.0,,,47.0,16.9,,,
2007-07-18 00:00:00,27.8,22.5,33.0,,,31.0,20.7,,,
2007-07-19 00:00:00,29.0,24.8,34.3,,,24.0,19.5,,,
2007-07-20 00:00:00,26.9,24.0,30.0,,,30.0,25.4,,,
2007-07-21 00:00:00,26.9,23.5,30.4,,,22.0,17.9,,,
2007-07-22 00:00:00,26.8,23.6,34.0,,,,15.2,,,
2007-07-23 00:00:00,27.9,24.0,34.7,,,27.0,14.1,,,
2007-07-24 00:00:00,28.6,23.6,37.0,,,,10.7,,,
2007-07-25 00:00:00,30.1,24.0,36.3,,,,10.6,,,
2007-07-26 00:00:00,28.7,26.0,31.7,,,13.0,34.3,,,
2007-07-27 00:00:00,27.1,24.9,30.1,,,35.0,26.6,,,
2007-07-28 00:00:00,26.8,24.0,30.1,,,30.0,23.2,,,
2007-07-29 00:00:00,26.1,23.5,30.0,,,40.0,22.6,,,
2007-07-30 00:00:00,27.0,23.7,31.4,,,38.0,16.3,,,
2007-07-31 00:00:00,26.7,23.0,30.7,,,20.0,19.2,,,
2007-08-01 00:00:00,26.2,24.0,29.8,,,6.0,30.6,,,
2007-08-02 00:00:00,22.4,20.0,25.7,,,347.0,29.7,,,
2007-08-03 00:00:00,24.5,19.0,29.0,,,31.0,17.9,,,
2007-08-04 00:00:00,24.9,22.5,28.0,,,35.0,22.4,,,
2007-08-05 00:00:00,25.8,23.7,29.2,,,27.0,21.5,,,
2007-08-06 00:00:00,26.2,24.0,28.5,,,228.0,15.9,,,
2007-08-07 00:00:00,24.5,22.2,28.0,,,248.0,19.8,,,
2007-08-08 00:00:00,24.1,20.3,27.6,,,223.0,11.7,,,
2007-08-09 00:00:00,26.4,23.0,30.0,,,,11.2,,,
2007-08-10 00:00:00,28.2,24.0,33.4,,,46.0,15.9,,,
2007-08-11 00:00:00,27.1,23.6,33.0,,,44.0,19.4,,,
2007-08-12 00:00:00,26.2,24.0,30.0,,,343.0,12.7,,,
2007-08-13 00:00:00,26.0,23.0,28.8,,,,13.7,,,
2007-08-14 00:00:00,26.9,22.3,30.4,,,,11.5,,,
2007-08-15 00:00:00,26.7,22.0,31.0,,,,14.9,,,
2007-08-16 00:00:00,26.8,24.0,30.2,,,35.0,19.9,,,
2007-08-17 00:00:00,27.3,23.5,31.3,,,38.0,19.0,,,
2007-08-18 00:00:00,26.6,23.9,30.1,,,32.0,22.4,,,
2007-08-19 00:00:00,27.0,24.0,30.2,,,18.0,21.7,,,
2007-08-20 00:00:00,27.2,24.0,32.0,,,22.0,14.1,,,
2007-08-21 00:00:00,27.3,23.0,31.0,,,105.0,11.3,,,
2007-08-22 00:00:00,28.5,24.0,35.0,,,,10.4,,,
2007-08-23 00:00:00,28.0,24.0,33.6,,,30.0,19.1,,,
2007-08-24 00:00:00,29.0,25.0,34.1,,,16.0,21.0,,,
2007-08-25 00:00:00,29.2,25.0,35.0,,,12.0,21.8,,,
2007-08-26 00:00:00,27.8,23.5,34.0,,,353.0,20.2,,,
2007-08-27 00:00:00,25.5,22.0,28.0,,,,29.6,,,
2007-08-28 00:00:00,,,,,,,,,,
2007-08-29 00:00:00,,,,,,,,,,
2007-08-30 00:00:00,26.2,23.0,30.0,,,95.0,11.3,,,
2007-08-31 00:00:00,27.7,23.0,33.9,,,,11.3,,,
2007-09-01 00:00:00,28.0,25.0,33.0,,,46.0,23.2,,,
2007-09-02 00:00:00,25.3,23.4,27.5,,,25.0,29.4,,,
2007-09-03 00:00:00,25.7,23.6,29.0,,,8.0,21.3,,,
2007-09-04 00:00:00,25.7,23.3,29.0,,,13.0,19.9,,,
2007-09-05 00:00:00,,,,,,,,,,
2007-09-06 00:00:00,24.6,21.7,27.1,,,,17.5,,,
2007-09-07 00:00:00,22.6,21.0,25.0,,,31.0,20.9,,,
2007-09-08 00:00:00,18.7,16.0,21.8,,,287.0,18.0,,,
2007-09-09 00:00:00,18.4,14.0,21.1,,,282.0,14.2,,,
2007-09-10 00:00:00,20.9,16.0,24.0,,,,13.0,,,
2007-09-11 00:00:00,22.8,17.0,28.0,,,,10.2,,,
2007-09-12 00:00:00,21.2,17.0,24.0,,,1.0,15.1,,,
2007-09-13 00:00:00,19.6,14.6,23.4,,,292.0,12.9,,,
2007-09-14 00:00:00,20.5,16.3,24.2,,,,13.9,,,
2007-09-15 00:00:00,21.0,18.0,24.2,,,43.0,13.6,,,
2007-09-16 00:00:00,20.8,18.0,24.0,,,0.0,19.9,,,
2007-09-17 00:00:00,20.5,17.0,25.0,,,49.0,16.4,,,
2007-09-18 00:00:00,21.0,15.0,26.0,,,41.0,12.9,,,
2007-09-19 00:00:00,21.3,15.4,26.0,,,27.0,10.6,,,
